"","continent","year","energy_type","consumption"
"795","Africa",1987,"coal",NA
"796","Africa",1988,"coal",NA
"797","Africa",1989,"coal",NA
"798","Africa",1990,"coal",NA
"799","Africa",1991,"coal",NA
"800","Africa",1992,"coal",NA
"801","Africa",1993,"coal",NA
"802","Africa",1994,"coal",NA
"803","Africa",1995,"coal",NA
"804","Africa",1996,"coal",NA
"805","Africa",1997,"coal",NA
"806","Africa",1998,"coal",NA
"807","Africa",1999,"coal",NA
"808","Africa",2000,"coal",NA
"809","Africa",2001,"coal",NA
"810","Africa",2002,"coal",NA
"811","Africa",2003,"coal",NA
"812","Africa",2004,"coal",NA
"813","Africa",2005,"coal",NA
"814","Africa",2006,"coal",NA
"815","Africa",2007,"coal",NA
"816","Africa",2008,"coal",NA
"817","Africa",2009,"coal",NA
"818","Africa",2010,"coal",NA
"819","Africa",2011,"coal",NA
"820","Africa",2012,"coal",NA
"821","Africa",2013,"coal",NA
"822","Africa",2014,"coal",NA
"823","Africa",2015,"coal",NA
"824","Africa",2016,"coal",NA
"825","Americas",1980,"coal",NA
"826","Americas",1981,"coal",NA
"827","Americas",1982,"coal",NA
"828","Americas",1983,"coal",NA
"829","Americas",1984,"coal",NA
"830","Americas",1985,"coal",NA
"831","Americas",1986,"coal",NA
"832","Americas",1987,"coal",NA
"833","Americas",1988,"coal",NA
"834","Americas",1989,"coal",NA
"835","Americas",1990,"coal",NA
"836","Americas",1991,"coal",NA
"837","Americas",1992,"coal",NA
"838","Americas",1993,"coal",NA
"839","Americas",1994,"coal",NA
"840","Americas",1995,"coal",NA
"841","Americas",1996,"coal",NA
"842","Americas",1997,"coal",NA
"843","Americas",1998,"coal",NA
"844","Americas",1999,"coal",NA
"845","Americas",2000,"coal",NA
"846","Americas",2001,"coal",NA
"847","Americas",2002,"coal",NA
"848","Americas",2003,"coal",NA
"849","Americas",2004,"coal",NA
"850","Americas",2005,"coal",NA
"851","Americas",2006,"coal",NA
"852","Americas",2007,"coal",NA
"853","Americas",2008,"coal",NA
"854","Americas",2009,"coal",NA
"855","Americas",2010,"coal",NA
"856","Americas",2011,"coal",NA
"857","Americas",2012,"coal",NA
"858","Americas",2013,"coal",NA
"859","Americas",2014,"coal",NA
"860","Americas",2015,"coal",NA
"861","Americas",2016,"coal",NA
"862","Asia",1980,"coal",NA
"863","Asia",1981,"coal",NA
"864","Asia",1982,"coal",NA
"865","Asia",1983,"coal",NA
"866","Asia",1984,"coal",NA
"867","Asia",1985,"coal",NA
"868","Asia",1986,"coal",NA
"869","Asia",1987,"coal",NA
"870","Asia",1988,"coal",NA
"871","Asia",1989,"coal",NA
"872","Asia",1990,"coal",NA
"873","Asia",1991,"coal",NA
"874","Asia",1992,"coal",NA
"875","Asia",1993,"coal",NA
"876","Asia",1994,"coal",NA
"877","Asia",1995,"coal",NA
"878","Asia",1996,"coal",NA
"879","Asia",1997,"coal",NA
"880","Asia",1998,"coal",NA
"881","Asia",1999,"coal",NA
"882","Asia",2000,"coal",NA
"883","Asia",2001,"coal",NA
"884","Asia",2002,"coal",NA
"885","Asia",2003,"coal",NA
"886","Asia",2004,"coal",NA
"887","Asia",2005,"coal",NA
"888","Asia",2006,"coal",NA
"889","Asia",2007,"coal",NA
"890","Asia",2008,"coal",NA
"891","Asia",2009,"coal",NA
"892","Asia",2010,"coal",NA
"893","Asia",2011,"coal",NA
"894","Asia",2012,"coal",NA
"895","Asia",2013,"coal",NA
"896","Asia",2014,"coal",NA
"897","Asia",2015,"coal",NA
"898","Asia",2016,"coal",NA
"899","Americas",1980,"coal",NA
"900","Americas",1981,"coal",NA
"901","Americas",1982,"coal",NA
"902","Americas",1983,"coal",NA
"903","Americas",1984,"coal",NA
"904","Americas",1985,"coal",NA
"905","Americas",1986,"coal",NA
"906","Americas",1987,"coal",NA
"907","Americas",1988,"coal",NA
"908","Americas",1989,"coal",NA
"909","Americas",1990,"coal",NA
"910","Americas",1991,"coal",NA
"911","Americas",1992,"coal",NA
"912","Americas",1993,"coal",NA
"913","Americas",1994,"coal",NA
"914","Americas",1995,"coal",NA
"915","Americas",1996,"coal",NA
"916","Americas",1997,"coal",NA
"917","Americas",1998,"coal",NA
"918","Americas",1999,"coal",NA
"919","Americas",2000,"coal",NA
"920","Americas",2001,"coal",NA
"921","Americas",2002,"coal",NA
"922","Americas",2003,"coal",NA
"923","Americas",2004,"coal",NA
"924","Americas",2005,"coal",NA
"925","Americas",2006,"coal",NA
"926","Americas",2007,"coal",NA
"927","Americas",2008,"coal",NA
"928","Americas",2009,"coal",NA
"929","Americas",2010,"coal",NA
"930","Americas",2011,"coal",NA
"931","Americas",2012,"coal",NA
"932","Americas",2013,"coal",NA
"933","Americas",2014,"coal",NA
"934","Americas",2015,"coal",NA
"935","Americas",2016,"coal",NA
"936","Americas",NA,"coal",NA
"937","Europe",1992,"coal",NA
"938","Europe",1993,"coal",NA
"939","Europe",1994,"coal",NA
"940","Europe",1995,"coal",NA
"941","Europe",1996,"coal",NA
"942","Europe",1997,"coal",NA
"943","Europe",1998,"coal",NA
"944","Europe",1999,"coal",NA
"945","Europe",2000,"coal",NA
"946","Europe",2001,"coal",NA
"947","Europe",2002,"coal",NA
"948","Europe",2003,"coal",NA
"949","Europe",2004,"coal",NA
"950","Europe",2005,"coal",NA
"951","Europe",2006,"coal",NA
"952","Europe",2007,"coal",NA
"953","Europe",2008,"coal",NA
"954","Europe",2009,"coal",NA
"955","Europe",2010,"coal",NA
"956","Europe",2011,"coal",NA
"957","Europe",2012,"coal",NA
"958","Europe",2013,"coal",NA
"959","Europe",2014,"coal",NA
"960","Europe",2015,"coal",NA
"961","Europe",2016,"coal",NA
"962","Africa",1980,"coal",NA
"963","Africa",1981,"coal",NA
"964","Africa",1982,"coal",NA
"965","Africa",1983,"coal",NA
"966","Africa",1984,"coal",NA
"967","Africa",1985,"coal",NA
"968","Africa",1986,"coal",NA
"969","Africa",1987,"coal",NA
"970","Africa",1988,"coal",NA
"971","Africa",1989,"coal",NA
"972","Africa",1990,"coal",NA
"973","Africa",1991,"coal",NA
"974","Africa",1992,"coal",NA
"975","Africa",1993,"coal",NA
"976","Africa",1994,"coal",NA
"977","Africa",1995,"coal",NA
"978","Africa",1996,"coal",NA
"979","Africa",1997,"coal",NA
"980","Africa",1998,"coal",NA
"981","Africa",1999,"coal",NA
"982","Africa",2000,"coal",NA
"983","Africa",2001,"coal",NA
"984","Africa",2002,"coal",NA
"985","Africa",2003,"coal",NA
"986","Africa",2004,"coal",NA
"987","Africa",2005,"coal",NA
"988","Africa",2006,"coal",NA
"989","Africa",2007,"coal",NA
"990","Africa",2008,"coal",NA
"991","Africa",2009,"coal",NA
"992","Africa",2010,"coal",NA
"993","Africa",2011,"coal",NA
"994","Africa",2012,"coal",NA
"995","Africa",2013,"coal",NA
"996","Africa",2014,"coal",NA
"997","Africa",2015,"coal",NA
"998","Africa",2016,"coal",NA
"999","",NA,"coal",NA
"1000","Americas",1965,"coal",20.178
"1001","Americas",1966,"coal",21.864
"1002","Americas",1967,"coal",22.597
"1003","Americas",1968,"coal",22.237
"1004","Americas",1969,"coal",24.818
"1005","Americas",1970,"coal",28.345
"1006","Americas",1971,"coal",28.532
"1007","Americas",1972,"coal",30.036
"1008","Americas",1973,"coal",29.519
"1009","Americas",1974,"coal",31.312
"1010","Americas",1975,"coal",37.225
"1011","Americas",1976,"coal",39.726
"1012","Americas",1977,"coal",50.386
"1013","Americas",1978,"coal",57.935
"1014","Americas",1979,"coal",62.929
"1015","Americas",1980,"coal",68.645
"1016","Americas",1981,"coal",67.158
"1017","Americas",1982,"coal",70.992
"1018","Americas",1983,"coal",79.837
"1019","Americas",1984,"coal",98.591
"1020","Americas",1985,"coal",116.548
"1021","Americas",1986,"coal",117.993
"1022","Americas",1987,"coal",123.555
"1023","Americas",1988,"coal",126.268
"1024","Americas",1989,"coal",125.292
"1025","Americas",1990,"coal",111.621
"1026","Americas",1991,"coal",127.964
"1027","Americas",1992,"coal",124.18
"1028","Americas",1993,"coal",127.936
"1029","Americas",1994,"coal",131.332
"1030","Americas",1995,"coal",137.73
"1031","Americas",1996,"coal",142.119
"1032","Americas",1997,"coal",142.971
"1033","Americas",1998,"coal",140.04
"1034","Americas",1999,"coal",141.808
"1035","Americas",2000,"coal",151.182
"1036","Americas",2001,"coal",148.788
"1037","Americas",2002,"coal",144.011
"1038","Americas",2003,"coal",149.419
"1039","Americas",2004,"coal",156.657
"1040","Americas",2005,"coal",151.085
"1041","Americas",2006,"coal",148.974
"1042","Americas",2007,"coal",157.872
"1043","Americas",2008,"coal",160.132
"1044","Americas",2009,"coal",129.207
"1045","Americas",2010,"coal",168.198
"1046","Americas",2011,"coal",179.67
"1047","Americas",2012,"coal",177.797
"1048","Americas",2013,"coal",191.644
"1049","Americas",2014,"coal",203.767
"1050","Americas",2015,"coal",204.978
"1051","Americas",2016,"coal",185.147
"1052","Americas",2017,"coal",195.272
"1053","Americas",2018,"coal",193.427
"1054","Americas",2019,"coal",182.244
"1055","",NA,"coal",NA
"1056","Asia",1980,"coal",NA
"1057","Asia",1981,"coal",NA
"1058","Asia",1982,"coal",NA
"1059","Asia",1983,"coal",NA
"1060","Asia",1984,"coal",NA
"1061","Asia",1985,"coal",NA
"1062","Asia",1986,"coal",NA
"1063","Asia",1987,"coal",NA
"1064","Asia",1988,"coal",NA
"1065","Asia",1989,"coal",NA
"1066","Asia",1990,"coal",NA
"1067","Asia",1991,"coal",NA
"1068","Asia",1992,"coal",NA
"1069","Asia",1993,"coal",NA
"1070","Asia",1994,"coal",NA
"1071","Asia",1995,"coal",NA
"1072","Asia",1996,"coal",NA
"1073","Asia",1997,"coal",NA
"1074","Asia",1998,"coal",NA
"1075","Asia",1999,"coal",NA
"1076","Asia",2000,"coal",NA
"1077","Asia",2001,"coal",NA
"1078","Asia",2002,"coal",NA
"1079","Asia",2003,"coal",NA
"1080","Asia",2004,"coal",NA
"1081","Asia",2005,"coal",NA
"1082","Asia",2006,"coal",NA
"1083","Asia",2007,"coal",NA
"1084","Asia",2008,"coal",NA
"1085","Asia",2009,"coal",NA
"1086","Asia",2010,"coal",NA
"1087","Asia",2011,"coal",NA
"1088","Asia",2012,"coal",NA
"1089","Asia",2013,"coal",NA
"1090","Asia",2014,"coal",NA
"1091","Asia",2015,"coal",NA
"1092","Asia",2016,"coal",NA
"1093","Europe",1965,"coal",69.734
"1094","Europe",1966,"coal",71.908
"1095","Europe",1967,"coal",78.084
"1096","Europe",1968,"coal",84.829
"1097","Europe",1969,"coal",85.283
"1098","Europe",1970,"coal",93.284
"1099","Europe",1971,"coal",92.075
"1100","Europe",1972,"coal",94.901
"1101","Europe",1973,"coal",95.634
"1102","Europe",1974,"coal",94.005
"1103","Europe",1975,"coal",98.553
"1104","Europe",1976,"coal",91.865
"1105","Europe",1977,"coal",91.493
"1106","Europe",1978,"coal",97.553
"1107","Europe",1979,"coal",100.588
"1108","Europe",1980,"coal",105.507
"1109","Europe",1981,"coal",107.136
"1110","Europe",1982,"coal",112.555
"1111","Europe",1983,"coal",112.125
"1112","Europe",1984,"coal",112.299
"1113","Europe",1985,"coal",117.207
"1114","Europe",1986,"coal",120.475
"1115","Europe",1987,"coal",120.371
"1116","Europe",1988,"coal",112.137
"1117","Europe",1989,"coal",114.451
"1118","Europe",1990,"coal",96.058
"1119","Europe",1991,"coal",85.862
"1120","Europe",1992,"coal",90.289
"1121","Europe",1993,"coal",97.21
"1122","Europe",1994,"coal",88.991
"1123","Europe",1995,"coal",89.002
"1124","Europe",1996,"coal",88.623
"1125","Europe",1997,"coal",101.055
"1126","Europe",1998,"coal",96.249
"1127","Europe",1999,"coal",79.253
"1128","Europe",2000,"coal",73.194
"1129","Europe",2001,"coal",83.428
"1130","Europe",2002,"coal",76.83
"1131","Europe",2003,"coal",86.018
"1132","Europe",2004,"coal",82.196
"1133","Europe",2005,"coal",80.51
"1134","Europe",2006,"coal",81.75
"1135","Europe",2007,"coal",91.97
"1136","Europe",2008,"coal",87.665
"1137","Europe",2009,"coal",73.793
"1138","Europe",2010,"coal",80.047
"1139","Europe",2011,"coal",94.144
"1140","Europe",2012,"coal",80.428
"1141","Europe",2013,"coal",69.126
"1142","Europe",2014,"coal",73.852
"1143","Europe",2015,"coal",76.237
"1144","Europe",2016,"coal",66.225
"1145","Europe",2017,"coal",71
"1146","Europe",2018,"coal",63.447
"1147","Europe",2019,"coal",57.932
"1148","Africa",1980,"coal",NA
"1149","Africa",1981,"coal",NA
"1150","Africa",1982,"coal",NA
"1151","Africa",1983,"coal",NA
"1152","Africa",1984,"coal",NA
"1153","Africa",1985,"coal",NA
"1154","Africa",1986,"coal",NA
"1155","Africa",1987,"coal",NA
"1156","Africa",1988,"coal",NA
"1157","Africa",1989,"coal",NA
"1158","Africa",1990,"coal",NA
"1159","Africa",1991,"coal",NA
"1160","Africa",1992,"coal",NA
"1161","Africa",1993,"coal",NA
"1162","Africa",1994,"coal",NA
"1163","Africa",1995,"coal",NA
"1164","Africa",1996,"coal",NA
"1165","Africa",1997,"coal",NA
"1166","Africa",1998,"coal",NA
"1167","Africa",1999,"coal",NA
"1168","Africa",2000,"coal",NA
"1169","Africa",2001,"coal",NA
"1170","Africa",2002,"coal",NA
"1171","Africa",2003,"coal",NA
"1172","Africa",2004,"coal",NA
"1173","Africa",2005,"coal",NA
"1174","Africa",2006,"coal",NA
"1175","Africa",2007,"coal",NA
"1176","Africa",2008,"coal",NA
"1177","Africa",2009,"coal",NA
"1178","Africa",2010,"coal",NA
"1179","Africa",2011,"coal",NA
"1180","Africa",2012,"coal",NA
"1181","Africa",2013,"coal",NA
"1182","Africa",2014,"coal",NA
"1183","Africa",2015,"coal",NA
"1184","Africa",2016,"coal",NA
"1185","Africa",1980,"coal",NA
"1186","Africa",1981,"coal",NA
"1187","Africa",1982,"coal",NA
"1188","Africa",1983,"coal",NA
"1189","Africa",1984,"coal",NA
"1190","Africa",1985,"coal",NA
"1191","Africa",1986,"coal",NA
"1192","Africa",1987,"coal",NA
"1193","Africa",1988,"coal",NA
"1194","Africa",1989,"coal",NA
"1195","Africa",1990,"coal",NA
"1196","Africa",1991,"coal",NA
"1197","Africa",1992,"coal",NA
"1198","Africa",1993,"coal",NA
"1199","Africa",1994,"coal",NA
"1200","Africa",1995,"coal",NA
"1201","Africa",1996,"coal",NA
"1202","Africa",1997,"coal",NA
"1203","Africa",1998,"coal",NA
"1204","Africa",1999,"coal",NA
"1205","Africa",2000,"coal",NA
"1206","Africa",2001,"coal",NA
"1207","Africa",2002,"coal",NA
"1208","Africa",2003,"coal",NA
"1209","Africa",2004,"coal",NA
"1210","Africa",2005,"coal",NA
"1211","Africa",2006,"coal",NA
"1212","Africa",2007,"coal",NA
"1213","Africa",2008,"coal",NA
"1214","Africa",2009,"coal",NA
"1215","Africa",2010,"coal",NA
"1216","Africa",2011,"coal",NA
"1217","Africa",2012,"coal",NA
"1218","Africa",2013,"coal",NA
"1219","Africa",2014,"coal",NA
"1220","Africa",2015,"coal",NA
"1221","Africa",2016,"coal",NA
"1222","Asia",1980,"coal",NA
"1223","Asia",1981,"coal",NA
"1224","Asia",1982,"coal",NA
"1225","Asia",1983,"coal",NA
"1226","Asia",1984,"coal",NA
"1227","Asia",1985,"coal",NA
"1228","Asia",1986,"coal",NA
"1229","Asia",1987,"coal",NA
"1230","Asia",1988,"coal",NA
"1231","Asia",1989,"coal",NA
"1232","Asia",1990,"coal",NA
"1233","Asia",1991,"coal",NA
"1234","Asia",1992,"coal",NA
"1235","Asia",1993,"coal",NA
"1236","Asia",1994,"coal",NA
"1237","Asia",1995,"coal",NA
"1238","Asia",1996,"coal",NA
"1239","Asia",1997,"coal",NA
"1240","Asia",1998,"coal",NA
"1241","Asia",1999,"coal",NA
"1242","Asia",2000,"coal",NA
"1243","Asia",2001,"coal",NA
"1244","Asia",2002,"coal",NA
"1245","Asia",2003,"coal",NA
"1246","Asia",2004,"coal",NA
"1247","Asia",2005,"coal",NA
"1248","Asia",2006,"coal",NA
"1249","Asia",2007,"coal",NA
"1250","Asia",2008,"coal",NA
"1251","Asia",2009,"coal",NA
"1252","Asia",2010,"coal",NA
"1253","Asia",2011,"coal",NA
"1254","Asia",2012,"coal",NA
"1255","Asia",2013,"coal",NA
"1256","Asia",2014,"coal",NA
"1257","Asia",2015,"coal",NA
"1258","Asia",2016,"coal",NA
"1259","Africa",1980,"coal",NA
"1260","Africa",1981,"coal",NA
"1261","Africa",1982,"coal",NA
"1262","Africa",1983,"coal",NA
"1263","Africa",1984,"coal",NA
"1264","Africa",1985,"coal",NA
"1265","Africa",1986,"coal",NA
"1266","Africa",1987,"coal",NA
"1267","Africa",1988,"coal",NA
"1268","Africa",1989,"coal",NA
"1269","Africa",1990,"coal",NA
"1270","Africa",1991,"coal",NA
"1271","Africa",1992,"coal",NA
"1272","Africa",1993,"coal",NA
"1273","Africa",1994,"coal",NA
"1274","Africa",1995,"coal",NA
"1275","Africa",1996,"coal",NA
"1276","Africa",1997,"coal",NA
"1277","Africa",1998,"coal",NA
"1278","Africa",1999,"coal",NA
"1279","Africa",2000,"coal",NA
"1280","Africa",2001,"coal",NA
"1281","Africa",2002,"coal",NA
"1282","Africa",2003,"coal",NA
"1283","Africa",2004,"coal",NA
"1284","Africa",2005,"coal",NA
"1285","Africa",2006,"coal",NA
"1286","Africa",2007,"coal",NA
"1287","Africa",2008,"coal",NA
"1288","Africa",2009,"coal",NA
"1289","Africa",2010,"coal",NA
"1290","Africa",2011,"coal",NA
"1291","Africa",2012,"coal",NA
"1292","Africa",2013,"coal",NA
"1293","Africa",2014,"coal",NA
"1294","Africa",2015,"coal",NA
"1295","Africa",2016,"coal",NA
"1296","Americas",1965,"coal",179.986
"1297","Americas",1966,"coal",176.451
"1298","Americas",1967,"coal",174.822
"1299","Americas",1968,"coal",189.93
"1300","Americas",1969,"coal",183.37
"1301","Americas",1970,"coal",196.873
"1302","Americas",1971,"coal",187.127
"1303","Americas",1972,"coal",176.578
"1304","Americas",1973,"coal",181.858
"1305","Americas",1974,"coal",184.778
"1306","Americas",1975,"coal",179.765
"1307","Americas",1976,"coal",212.829
"1308","Americas",1977,"coal",271.956
"1309","Americas",1978,"coal",223.622
"1310","Americas",1979,"coal",211.748
"1311","Americas",1980,"coal",257.892
"1312","Americas",1981,"coal",263.317
"1313","Americas",1982,"coal",278.245
"1314","Americas",1983,"coal",291.116
"1315","Americas",1984,"coal",324.272
"1316","Americas",1985,"coal",311.691
"1317","Americas",1986,"coal",288.883
"1318","Americas",1987,"coal",310.485
"1319","Americas",1988,"coal",333.419
"1320","Americas",1989,"coal",332.719
"1321","Americas",1990,"coal",315.603
"1322","Americas",1991,"coal",305.496
"1323","Americas",1992,"coal",311.209
"1324","Americas",1993,"coal",276.31
"1325","Americas",1994,"coal",292.969
"1326","Americas",1995,"coal",306.234
"1327","Americas",1996,"coal",312.631
"1328","Americas",1997,"coal",326.847
"1329","Americas",1998,"coal",349.535
"1330","Americas",1999,"coal",336.121
"1331","Americas",2000,"coal",355.736
"1332","Americas",2001,"coal",369.793
"1333","Americas",2002,"coal",372.071
"1334","Americas",2003,"coal",371.296
"1335","Americas",2004,"coal",348.864
"1336","Americas",2005,"coal",349.495
"1337","Americas",2006,"coal",339.176
"1338","Americas",2007,"coal",352.232
"1339","Americas",2008,"coal",341.911
"1340","Americas",2009,"coal",273.135
"1341","Americas",2010,"coal",288.024
"1342","Americas",2011,"coal",257.983
"1343","Americas",2012,"coal",245.146
"1344","Americas",2013,"coal",241.528
"1345","Americas",2014,"coal",228.284
"1346","Americas",2015,"coal",231.283
"1347","Americas",2016,"coal",217.263
"1348","Americas",2017,"coal",216.484
"1349","Americas",2018,"coal",180.715
"1350","Americas",2019,"coal",155.176
"1351","Africa",1980,"coal",NA
"1352","Africa",1981,"coal",NA
"1353","Africa",1982,"coal",NA
"1354","Africa",1983,"coal",NA
"1355","Africa",1984,"coal",NA
"1356","Africa",1985,"coal",NA
"1357","Africa",1986,"coal",NA
"1358","Africa",1987,"coal",NA
"1359","Africa",1988,"coal",NA
"1360","Africa",1989,"coal",NA
"1361","Africa",1990,"coal",NA
"1362","Africa",1991,"coal",NA
