"","Country","Year","HDI_indx","Gini_indx","code_3","continent","sub_region","coal_prod_change_pct","coal_prod_change_twh","gas_prod_change_pct","gas_prod_change_twh","oil_prod_change_pct","oil_prod_change_twh","energy_cons_change_pct","energy_cons_change_twh","biofuel_cons_change_pct","biofuel_share_energy","biofuel_cons_change_twh","biofuel_consumption","biofuel_cons_per_capita","coal_share_elec","coal_cons_change_pct","coal_share_energy","coal_cons_change_twh","coal_consumption","coal_elec_per_capita","coal_cons_per_capita","coal_production","coal_prod_per_capita","electricity_generation","coal_electricity","fossil_electricity","gas_electricity","hydro_electricity","nuclear_electricity","oil_electricity","other_renewable_electricity","renewables_electricity","solar_electricity","wind_electricity","energy_per_gdp","energy_per_capita","fossil_cons_change_pct","fossil_share_energy","fossil_cons_change_twh","fossil_fuel_consumption","fossil_energy_per_capita","fossil_cons_per_capita","fossil_share_elec","gas_share_elec","gas_cons_change_pct","gas_share_energy","gas_cons_change_twh","gas_consumption","gas_elec_per_capita","gas_energy_per_capita","gas_production","gas_prod_per_capita","hydro_share_elec","hydro_cons_change_pct","hydro_share_energy","hydro_cons_change_twh","hydro_consumption","hydro_elec_per_capita","hydro_energy_per_capita","low_carbon_share_elec","low_carbon_electricity","low_carbon_elec_per_capita","low_carbon_cons_change_pct","low_carbon_share_energy","low_carbon_cons_change_twh","low_carbon_consumption","low_carbon_energy_per_capita","nuclear_share_elec","nuclear_cons_change_pct","nuclear_share_energy","nuclear_cons_change_twh","nuclear_consumption","nuclear_elec_per_capita","nuclear_energy_per_capita","oil_share_elec","oil_cons_change_pct","oil_share_energy","oil_cons_change_twh","oil_consumption","oil_elec_per_capita","oil_energy_per_capita","oil_production","oil_prod_per_capita","other_renewables_elec_per_capita","other_renewables_share_elec","other_renewables_cons_change_pct","other_renewables_share_energy","other_renewables_cons_change_twh","other_renewable_consumption","other_renewables_energy_per_capita","per_capita_electricity","population","primary_energy_consumption","renewables_elec_per_capita","renewables_share_elec","renewables_cons_change_pct","renewables_share_energy","renewables_cons_change_twh","renewables_consumption","renewables_energy_per_capita","solar_share_elec","solar_cons_change_pct","solar_share_energy","solar_cons_change_twh","solar_consumption","solar_elec_per_capita","solar_energy_per_capita","gdp","wind_share_elec","wind_cons_change_pct","wind_share_energy","wind_cons_change_twh","wind_consumption","wind_elec_per_capita","wind_energy_per_capita","gdp.billion","contnew"
"3084","Malawi","2013","0.456","0.6355796409","MWI","Africa","Eastern Africa",-5.634,-0.029,NA,NA,NA,NA,-4.758,-0.401,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,0.49,30.943,2.072,0,0.17,0.17,1.85,0,0,0.052,1.902,0,0,0.454,506.545,NA,NA,NA,NA,NA,10.733,8.205,8.205,NA,NA,NA,NA,10.733,NA,NA,NA,89.286,NA,NA,NA,NA,116.8,NA,91.795,1.902,120.083,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,3.283,2.51,NA,NA,NA,NA,NA,130.816,15839000,8.023,120.083,91.795,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,17653813248,0,NA,NA,NA,NA,0,NA,17.65381,"Africa"
"3085","Malawi","2014","0.465","0.6349894369","MWI","Africa","Eastern Africa",-4.478,-0.022,NA,NA,NA,NA,4.225,0.339,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,0.468,28.739,2.171,0,0.17,0.17,1.95,0,0,0.051,2.001,0,0,0.49,513.33,NA,NA,NA,NA,NA,10.436,7.83,7.83,NA,NA,NA,NA,10.436,NA,NA,NA,89.82,NA,NA,NA,NA,119.705,NA,92.17,2.001,122.836,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,3.131,2.349,NA,NA,NA,NA,NA,133.272,16290000,8.362,122.836,92.17,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,17067620352,0,NA,NA,NA,NA,0,NA,17.06762,"Africa"
"3086","Malawi","2015","0.468","0.6344033154","MWI","Africa","Eastern Africa",-7.812,-0.037,NA,NA,NA,NA,-20.009,-1.673,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,0.432,25.774,2.153,0,0.172,0.172,1.93,0,0,0.051,1.981,0,0,0.381,399.461,NA,NA,NA,NA,NA,10.272,7.989,7.989,NA,NA,NA,NA,10.272,NA,NA,NA,89.642,NA,NA,NA,NA,115.258,NA,92.011,1.981,118.304,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,3.046,2.369,NA,NA,NA,NA,NA,128.576,16745000,6.689,118.304,92.011,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,17570879488,0,NA,NA,NA,NA,0,NA,17.57088,"Africa"
"3087","Malawi","2016","0.472","0.6338211542","MWI","Africa","Eastern Africa",-27.119,-0.117,NA,NA,NA,NA,22.117,1.479,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,0.315,18.282,2.184,0,0.172,0.172,1.96,0,0,0.052,2.012,0,0,0.454,474.767,NA,NA,NA,NA,NA,9.997,7.875,7.875,NA,NA,NA,NA,9.997,NA,NA,NA,89.744,NA,NA,NA,NA,113.92,NA,92.125,2.012,116.943,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,3.022,2.381,NA,NA,NA,NA,NA,126.94,17205000,8.168,116.943,92.125,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,1.7974e+10,0,NA,NA,NA,NA,0,NA,17.974,"Africa"
"3088","Malawi","2017","0.473","0.6338211542",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3089","Malawi","2018","0.478","0.6338211542",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3090","Malawi","2019","0.483","0.6338211542",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3091","Malaysia","1990","0.643","0.5470454701","MYS","Asia","South-Eastern Asia",NA,NA,-1.01,-1.838,5.636,18.306,7.947,18.948,NA,0,0,0,0,12.739,10.703,5.988,1.49,15.411,162.618,854.746,NA,NA,23.016,2.932,19.027,5.54,4.027,0,10.555,0,4.027,0,0,1.739,14274.57,10.044,95.654,22.47,246.185,13654.2,1055.297,82.669,24.07,-5.292,30.732,-4.419,79.096,307.266,4386.894,180.114,9989.681,17.495,-23.947,4.346,-3.522,11.185,223.333,620.369,17.495,4.027,223.333,-23.947,4.346,-3.522,11.185,620.369,0,NA,0,0,0,0,0,45.859,20.114,58.934,25.399,151.678,585.413,8412.561,343.108,19029.82,0,0,NA,0,0,0,0,1276.539,18030000,257.371,223.333,17.495,-23.947,4.346,-3.522,11.185,620.369,0,NA,0,0,0,0,0,1.48e+11,0,NA,0,0,0,0,0,148,"Asia"
"3092","Malaysia","1991","0.651","0.5470454792","MYS","Asia","South-Eastern Asia",NA,NA,18.745,33.762,4.13,14.171,21.091,54.283,NA,0,0,0,0,13.08,17.798,5.825,2.743,18.154,187.527,980.234,NA,NA,26.552,3.473,22.144,7.726,4.449,0,10.945,0,4.449,0,0,1.924,16827.93,21.573,96.034,53.109,299.294,16160.58,1195.68,83.399,29.098,48.684,37.735,38.507,117.603,417.171,6350.035,213.876,11548.37,16.757,10.496,3.966,1.174,12.359,240.244,667.344,16.757,4.449,240.244,10.496,3.966,1.174,12.359,667.344,0,NA,0,0,0,0,0,41.221,7.818,52.474,11.859,163.537,590.983,8830.313,357.279,19291.52,0,0,NA,0,0,0,0,1433.693,18520000,311.653,240.244,16.757,10.496,3.966,1.174,12.359,667.344,0,NA,0,0,0,0,0,1.62e+11,0,NA,0,0,0,0,0,162,"Asia"
"3093","Malaysia","1992","0.660","0.5470455033","MYS","Asia","South-Eastern Asia",NA,NA,4.687,10.025,1.605,5.733,8.102,25.251,NA,0,0,0,0,12.227,4.994,5.658,0.907,19.06,201.915,1003.024,NA,NA,31.381,3.837,27.095,12.672,4.286,0,10.586,0,4.286,0,0,1.903,17729.01,8.589,96.466,25.705,324.999,17102.5,1425.833,86.342,40.381,8.673,37.934,10.2,127.802,666.848,6725.368,223.901,11782.4,13.658,-3.671,3.534,-0.454,11.906,225.543,626.51,13.658,4.286,225.543,-3.671,3.534,-0.454,11.906,626.51,0,NA,0,0,0,0,0,33.734,8.927,52.874,14.599,178.136,557.07,9374.112,363.012,19102.87,0,0,NA,0,0,0,0,1651.377,19003000,336.904,225.543,13.658,-3.671,3.534,-0.454,11.906,626.51,0,NA,0,0,0,0,0,1.77e+11,0,NA,0,0,0,0,0,177,"Asia"
"3094","Malaysia","1993","0.667","0.5470455492","MYS","Asia","South-Eastern Asia",NA,NA,7.745,17.34,-2.199,-7.984,4.291,14.456,NA,0,0,0,0,11.125,-16.402,4.535,-3.126,15.934,199.128,817.761,NA,NA,34.877,3.88,30.024,15.459,4.853,0,10.685,0,4.853,0,0,1.859,18032.36,3.963,96.163,12.881,337.88,17340.52,1540.896,86.086,44.325,-1.793,35.721,-2.291,125.511,793.397,6441.42,241.241,12380.87,13.914,13.229,3.837,1.575,13.481,249.063,691.843,13.914,4.853,249.063,13.229,3.837,1.575,13.481,691.843,0,NA,0,0,0,0,0,30.636,10.272,55.907,18.299,196.435,548.371,10081.34,355.028,18220.58,0,0,NA,0,0,0,0,1789.959,19485000,351.361,249.063,13.914,13.229,3.837,1.575,13.481,691.843,0,NA,0,0,0,0,0,1.89e+11,0,NA,0,0,0,0,0,189,"Asia"
"3095","Malaysia","1994","0.675","0.5470455175","MYS","Asia","South-Eastern Asia",NA,NA,5.92,14.282,1.757,6.238,9.16,32.184,NA,0,0,0,0,10.266,11.087,4.615,1.767,17.701,204.275,886.008,NA,NA,39.754,4.081,33.271,19.446,6.483,0,9.744,0,6.483,0,0,1.871,19198.33,8.185,95.305,27.656,365.536,18296.92,1665.392,83.692,48.916,3.836,33.979,4.815,130.326,973.381,6523.47,255.523,12790.22,16.308,33.587,4.695,4.528,18.008,324.507,901.409,16.308,6.483,324.507,33.587,4.695,4.528,18.008,901.409,0,NA,0,0,0,0,0,24.511,10.728,56.71,21.074,217.509,487.737,10887.44,361.266,18083.17,0,0,NA,0,0,0,0,1989.899,19978000,383.544,324.507,16.308,33.587,4.695,4.528,18.008,901.409,0,NA,0,0,0,0,0,2.05e+11,0,NA,0,0,0,0,0,205,"Asia"
"3096","Malaysia","1995","0.682","0.5470455358","MYS","Asia","South-Eastern Asia",NA,NA,10.71,27.365,7.101,25.653,4.235,16.241,NA,0,0,0,0,8.533,9.586,4.852,1.697,19.398,193.967,946.774,NA,NA,46.575,3.974,40.357,25.447,6.218,0,10.936,0,6.218,0,0,1.769,19513.15,4.644,95.68,16.977,382.513,18670.1,1969.763,86.649,54.636,3.864,33.859,5.036,135.362,1242.02,6606.876,282.888,13807.51,13.351,-4.088,4.32,-0.736,17.272,303.495,843.042,13.351,6.218,303.495,-4.088,4.32,-0.736,17.272,843.042,0,NA,0,0,0,0,0,23.481,4.71,56.969,10.245,227.754,533.776,11116.45,386.918,18885.12,0,0,NA,0,0,0,0,2273.258,20488000,399.785,303.495,13.351,-4.088,4.32,-0.736,17.272,843.042,0,NA,0,0,0,0,0,2.26e+11,0,NA,0,0,0,0,0,226,"Asia"
"3097","Malaysia","1996","0.694","0.5470454849","MYS","Asia","South-Eastern Asia",NA,NA,27.775,78.572,1.413,5.465,11.636,46.521,NA,0,0,0,0,7.821,0.479,4.367,0.093,19.49,198.734,927.323,NA,NA,53.409,4.177,48.225,32.954,5.184,0,11.094,0,5.184,0,0,1.837,21234.48,12.913,96.774,49.393,431.906,20549.35,2294.48,90.294,61.701,20.38,36.51,27.586,162.948,1567.912,7752.786,361.461,17197.67,9.706,-16.629,3.226,-2.872,14.4,246.646,685.128,9.706,5.184,246.646,-16.629,3.226,-2.872,14.4,685.128,0,NA,0,0,0,0,0,20.772,9.534,55.896,21.714,249.468,527.833,11869.24,392.384,18668.94,0,0,NA,0,0,0,0,2541.125,21018000,446.306,246.646,9.706,-16.629,3.226,-2.872,14.4,685.128,0,NA,0,0,0,0,0,2.43e+11,0,NA,0,0,0,0,0,243,"Asia"
"3098","Malaysia","1997","0.704","0.5470455302","MYS","Asia","South-Eastern Asia",NA,NA,14.282,51.626,-0.876,-3.439,16.354,72.991,NA,0,0,0,0,4.104,-3.28,3.63,-0.639,18.851,114.084,874.241,NA,NA,59.935,2.46,55.762,41.576,4.173,0,11.726,0,4.173,0,0,2.005,24082.78,17.55,97.768,75.799,507.705,23545.21,2586.016,93.037,69.369,24.145,38.955,39.344,202.292,1928.129,9381.458,413.086,19157.18,6.963,-19.502,2.232,-2.808,11.592,193.526,537.573,6.963,4.173,193.526,-19.502,2.232,-2.808,11.592,537.573,0,NA,0,0,0,0,0,19.564,14.869,55.183,37.094,286.562,543.802,13289.51,388.945,18037.6,0,0,NA,0,0,0,0,2779.542,21563000,519.297,193.526,6.963,-19.502,2.232,-2.808,11.592,537.573,0,NA,0,0,0,0,0,2.59e+11,0,NA,0,0,0,0,0,259,"Asia"
"3099","Malaysia","1998","0.708","0.5470454761","MYS","Asia","South-Eastern Asia",NA,NA,-0.2,-0.826,1.569,6.102,-7.03,-36.505,NA,0,0,0,0,5.698,6.72,4.167,1.267,20.118,165.272,909.703,NA,NA,64.141,3.655,59.684,44.719,4.457,0,11.31,0,4.457,0,0,2.099,21830.96,-7.346,97.436,-37.294,470.411,21271.14,2698.814,93.051,69.72,1.041,42.337,2.105,204.397,2022.124,9242.479,412.261,18641.67,6.949,6.806,2.564,0.789,12.381,201.537,559.827,6.949,4.457,201.537,6.806,2.564,0.789,12.381,559.827,0,NA,0,0,0,0,0,17.633,-14.191,50.932,-40.666,245.896,511.418,11118.95,395.047,17863.29,0,0,NA,0,0,0,0,2900.351,22115000,482.792,201.537,6.949,6.806,2.564,0.789,12.381,559.827,0,NA,0,0,0,0,0,2.3e+11,0,NA,0,0,0,0,0,230,"Asia"
"3100","Malaysia","1999","0.713","0.5470454835","MYS","Asia","South-Eastern Asia",NA,NA,2.429,10.013,-4.732,-18.693,13.217,63.809,NA,0,0,0,0,6.633,12.074,4.125,2.429,22.547,199.55,994.975,NA,NA,68.17,4.522,60.618,51.129,7.552,0,4.967,0,7.552,0,0,2.259,24120.76,11.737,96.162,55.212,525.623,23195.04,2674.979,88.922,75.002,13.821,42.562,28.249,232.647,2256.242,10266.39,422.274,18634.39,11.078,69.441,3.838,8.597,20.978,333.26,925.722,11.078,7.552,333.26,69.441,3.838,8.597,20.978,925.722,0,NA,0,0,0,0,0,7.286,9.977,49.475,24.533,270.429,219.187,11933.67,376.354,16608,0,0,NA,0,0,0,0,3008.239,22661000,546.601,333.26,11.078,69.441,3.838,8.597,20.978,925.722,0,NA,0,0,0,0,0,2.42e+11,0,NA,0,0,0,0,0,242,"Asia"
"3101","Malaysia","2000","0.723","0.5470454701","MYS","Asia","South-Eastern Asia",NA,NA,17.654,74.548,3.512,13.216,11.559,63.181,NA,0,0,0,0,5.776,28.144,4.738,6.346,28.893,174.097,1245.704,NA,NA,69.905,4.038,62.911,55.938,6.994,0,2.935,0.571,7.565,0,0,2.193,26290.51,12.013,96.554,63.146,588.768,25384.51,2712.394,89.995,80.02,23.595,47.155,54.894,287.54,2411.756,12397.19,496.822,21420.3,10.005,-7.389,3.186,-1.55,19.428,301.544,837.622,10.822,7.565,326.158,0.171,3.446,0.036,21.014,905.994,0,NA,0,0,0,0,0,4.199,0.705,44.661,1.906,272.335,126.541,11741.62,389.57,16796.17,24.614,0.817,NA,0.26,1.586,1.586,68.373,3013.938,23194000,609.782,326.158,10.822,0.171,3.446,0.036,21.014,905.994,0,NA,0,0,0,0,0,2.78e+11,0,NA,0,0,0,0,0,278,"Asia"
"3102","Malaysia","2001","0.721","0.5470455455","MYS","Asia","South-Eastern Asia",NA,NA,-1.325,-6.583,-2.878,-11.21,0.696,4.241,NA,0,0,0,0,8.232,19.509,5.624,5.637,34.53,263.107,1456.394,NA,NA,75.776,6.238,69.71,60.11,6.066,0,3.362,0.574,6.64,0,0,2.241,25898.33,1.177,97.016,6.93,595.698,25125.42,2940.22,91.995,79.326,-3.632,45.128,-10.444,277.097,2535.311,11687.4,490.24,20677.37,8.005,-13.832,2.726,-2.687,16.741,255.852,706.086,8.763,6.64,280.066,-12.795,2.984,-2.689,18.325,772.911,0,NA,0,0,0,0,0,4.437,4.31,46.264,11.737,284.072,141.803,11981.62,378.36,15958.49,24.214,0.758,-0.094,0.258,-0.001,1.584,66.825,3196.073,23709000,614.023,280.066,8.763,-12.795,2.984,-2.689,18.325,772.911,0,NA,0,0,0,0,0,2.74e+11,0,NA,0,0,0,0,0,274,"Asia"
"3103","Malaysia","2002","0.723","0.5470455234","MYS","Asia","South-Eastern Asia",NA,NA,3.191,15.642,5.009,18.953,6.948,42.662,NA,0,0,0,0,11.819,22.585,6.446,7.799,42.328,394.869,1748.52,NA,NA,80.88,9.559,74.783,60.013,5.415,0,5.211,0.404,5.819,0,0,2.241,27126.8,7.559,97.57,45.031,640.729,26467.66,3089.184,92.462,74.2,1.368,42.774,3.791,280.888,2479.055,11603.11,505.882,20897.31,6.695,-11.308,2.261,-1.893,14.848,223.686,613.334,7.195,5.819,240.392,-12.925,2.43,-2.369,15.956,659.139,0,NA,0,0,0,0,0,6.443,11.772,48.351,33.441,317.513,215.259,13116.03,397.313,16412.45,16.705,0.5,-30.013,0.169,-0.476,1.109,45.805,3341.044,24208000,656.685,240.392,7.195,-12.925,2.43,-2.369,15.956,659.139,0,NA,0,0,0,0,0,2.93e+11,0,NA,0,0,0,0,0,293,"Asia"
"3104","Malaysia","2003","0.730","0.5479524441","MYS","Asia","South-Eastern Asia",NA,NA,4.219,21.341,3.494,13.882,8.755,57.492,NA,0,0,0,0,16.128,45.964,8.651,19.456,61.784,543.949,2501.469,NA,NA,83.3,13.435,77.243,60.392,5.09,0,3.415,0.416,5.506,0,0,2.296,28915.23,9.122,97.899,58.447,699.176,28307.85,3127.365,92.728,72.5,7.751,42.379,21.771,302.659,2445.139,12253.91,527.223,21345.93,6.11,-6.604,1.942,-0.981,13.867,206.081,561.44,6.61,5.506,222.944,-5.983,2.101,-0.955,15.002,607.381,0,NA,0,0,0,0,0,4.1,5.423,46.87,17.22,334.733,138.277,13552.47,411.194,16648.22,16.863,0.5,2.332,0.159,0.026,1.135,45.941,3372.606,24699000,714.177,222.944,6.61,-5.983,2.101,-0.955,15.002,607.381,0,NA,0,0,0,0,0,3.11e+11,0,NA,0,0,0,0,0,311,"Asia"
"3105","Malaysia","2004","0.733","0.5488591003","MYS","Asia","South-Eastern Asia",NA,NA,14.074,74.199,2.522,10.371,6.6,47.136,NA,0,0,0,0,23.555,24.755,10.124,15.295,77.079,898.218,3059.769,NA,NA,96.06,22.627,89.293,63.88,5.573,0,2.786,0.576,6.149,0,0,2.226,30221.65,6.506,97.813,45.492,744.667,29560.85,3544.625,92.955,66.5,8.023,42.945,24.283,326.943,2535.822,12978.56,601.423,23874.51,5.802,8.792,1.982,1.219,15.086,221.23,598.871,6.402,6.149,244.109,10.963,2.187,1.645,16.646,660.806,0,NA,0,0,0,0,0,2.9,1.767,44.744,5.913,340.646,110.585,13522.52,421.566,16734.77,22.88,0.6,37.5,0.205,0.426,1.56,61.935,3813.267,25191000,761.314,244.109,6.402,10.963,2.187,1.645,16.646,660.806,0,NA,0,0,0,0,0,3.42e+11,0,NA,0,0,0,0,0,342,"Asia"
"3106","Malaysia","2005","0.730","0.5525538444","MYS","Asia","South-Eastern Asia",NA,NA,12.566,75.578,-5.931,-25.005,6.686,50.898,NA,0,0,0,0,25.55,3.875,9.858,2.987,80.066,982.095,3116.483,NA,NA,98.75,25.231,91.788,63.891,6.007,0,2.666,0.592,6.6,0,0,2.137,31614.64,6.687,97.814,49.792,794.46,30923.66,3572.788,92.95,64.7,14.311,46.014,46.788,373.73,2486.912,14547.13,677,26351.65,6.083,7.105,1.989,1.072,16.158,233.817,628.939,6.683,6.6,256.88,6.641,2.186,1.105,17.752,690.975,0,NA,0,0,0,0,0,2.7,0.005,41.943,0.018,340.664,103.781,13260.05,396.561,15435.79,23.063,0.6,2.15,0.196,0.034,1.594,62.035,3843.759,25691000,812.212,256.88,6.683,6.641,2.186,1.105,17.752,690.975,0,NA,0,0,0,0,0,3.8e+11,0,NA,0,0,0,0,0,380,"Asia"
"3107","Malaysia","2006","0.737","0.5562488356","MYS","Asia","South-Eastern Asia",NA,NA,-0.346,-2.341,-5.792,-22.97,3.909,31.751,NA,0,0,0,0,25.603,5.937,10.05,4.753,84.819,1016.182,3237.121,NA,NA,103.994,26.626,96.302,67.388,6.323,0,2.288,0.624,6.947,0,0,2.131,32209.85,3.885,97.791,30.862,825.322,31498.42,3675.368,92.603,64.8,3.989,46.049,14.91,388.64,2571.869,14832.46,674.659,25748.4,6.08,4.599,2.003,0.743,16.901,241.317,645.031,6.68,6.947,265.131,4.603,2.2,0.817,18.569,708.684,0,NA,0,0,0,0,0,2.2,3.287,41.692,11.199,351.863,87.317,13428.85,373.591,14258.1,23.814,0.6,4.648,0.198,0.074,1.668,63.653,3968.934,26202000,843.963,265.131,6.68,4.603,2.2,0.817,18.569,708.684,0,NA,0,0,0,0,0,3.96e+11,0,NA,0,0,0,0,0,396,"Asia"
"3108","Malaysia","2007","0.750","0.5599437152","MYS","Asia","South-Eastern Asia",NA,NA,0.241,1.628,3.599,13.447,6.668,56.276,NA,0,0,0,0,28.428,21.225,11.422,18.003,102.822,1154.79,3848.124,NA,NA,108.539,30.856,101.515,67.945,5.957,0,2.713,0.76,6.717,0,0,2.07,33691.55,6.872,97.978,56.715,882.037,33010.36,3799.21,93.528,62.6,3.956,44.879,15.375,404.015,2542.867,15120.32,676.288,25310.16,5.488,-6.377,1.758,-1.078,15.823,222.942,592.189,6.188,6.717,251.376,-3.918,1.982,-0.728,17.841,667.719,0,NA,0,0,0,0,0,2.5,6.633,41.678,23.338,375.2,101.552,14041.92,387.038,14484.94,28.435,0.7,21.004,0.224,0.35,2.018,75.53,4062.088,26720000,900.238,251.376,6.188,-3.918,1.982,-0.728,17.841,667.719,0,NA,0,0,0,0,0,4.35e+11,0,NA,0,0,0,0,0,435,"Asia"
"3109","Malaysia","2008","0.761","0.5526075954","MYS","Asia","South-Eastern Asia",NA,NA,2.331,15.764,0.762,2.948,3.557,32.022,NA,0,0,0,0,27.261,10.569,12.195,10.867,113.689,1139.264,4174.206,NA,NA,113.823,31.029,105.014,71.481,7.807,0,2.504,0.797,8.604,0,0,1.959,34228.97,3.063,97.511,27.018,909.055,33376.97,3855.704,92.261,62.8,7.792,46.714,31.482,435.497,2624.499,15989.77,692.051,25409.43,6.859,30.242,2.211,4.785,20.609,286.643,756.666,7.559,8.604,315.897,27.298,2.436,4.87,22.712,833.889,0,NA,0,0,0,0,0,2.2,-4.086,38.602,-15.331,359.869,91.941,13212.99,389.986,14318.77,29.254,0.7,4.217,0.226,0.085,2.103,77.223,4179.138,27236000,932.26,315.897,7.559,27.298,2.436,4.87,22.712,833.889,0,NA,0,0,0,0,0,4.76e+11,0,NA,0,0,0,0,0,476,"Asia"
"3110","Malaysia","2009","0.765","0.5452711971","MYS","Asia","South-Eastern Asia",NA,NA,-4.392,-30.394,-5.318,-20.741,-3.117,-29.062,NA,0,0,0,0,32.42,8.597,13.67,9.774,123.463,1357.274,4451.522,NA,NA,116.114,37.644,107.661,67.346,6.89,0,2.671,1.393,8.283,0,0,1.994,32565.28,-3.04,97.588,-27.64,881.416,31779.9,3881.765,92.72,58,-8.1,44.312,-35.274,400.224,2428.2,14430.27,661.657,23856.41,5.934,-12.291,2.001,-2.533,18.076,248.423,651.726,7.134,8.283,298.661,-4.318,2.406,-0.981,21.731,783.525,0,NA,0,0,0,0,0,2.3,-0.595,39.607,-2.14,357.729,96.291,12898.11,369.245,13313.31,50.239,1.2,73.8,0.405,1.552,3.655,131.799,4186.551,27735000,903.198,298.661,7.134,-4.318,2.406,-0.981,21.731,783.525,0,NA,0,0,0,0,0,4.53e+11,0,NA,0,0,0,0,0,453,"Asia"
"3111","Malaysia","2010","0.772","0.537062715","MYS","Asia","South-Eastern Asia",NA,NA,-1.638,-10.836,3.992,14.739,3.053,27.573,NA,0,0,0,0,39.507,39.104,18.452,48.279,171.742,1751.312,6088.405,NA,NA,125.045,49.401,117.163,65.223,6.361,0,2.538,1.263,7.624,0,0,1.903,32996.7,3.338,97.859,29.425,910.841,32290.17,4153.534,93.697,52.16,-4.995,40.851,-19.992,380.232,2312.233,13479.56,650.821,23072.22,5.087,-8.244,1.782,-1.49,16.585,225.503,587.969,6.097,7.624,270.276,-8.525,2.136,-1.853,19.878,704.709,0,NA,0,0,0,0,0,2.03,0.318,38.556,1.139,358.868,89.989,12722.2,383.983,13612.57,44.773,1.01,-9.916,0.354,-0.362,3.293,116.739,4432.962,28208000,930.771,270.276,6.097,-8.525,2.136,-1.853,19.878,704.709,0,NA,0,0,0,0,0,4.89e+11,0,NA,0,0,0,0,0,489,"Asia"
